20	0.265	0.938	1.828	1.608	0.449	0.772	0.193	-0.654	0.867	1.921	0.813	1.125	0.455	0.424	-1.383	-0.001	-0.195	0.940	0.214	-1.816	0.264	-0.374	0.428	-0.864	0.606	0.366	-0.203	0.238	1.197	0.089	0.953	-0.424	0.562	-1.836	1.650	-0.971	-1.265	-0.791	0.156	0.327	0.761	-0.575
21	-0.519	0.139	1.666	0.473	-0.177	0.045	1.161	0.633	1.238	-0.009	1.367	-1.181	-0.971	-1.033	2.286	0.635	-1.001	-0.723	2.694	-1.010	-0.399	1.504	-0.475	0.825	0.599	0.405	0.493	0.300	-0.093	0.842	0.374	-0.589	0.842	0.955	0.696	-0.341	-0.774	0.049	0.156	-1.335	0.623	0.307
22	-0.060	-0.733	1.209	0.840	-0.585	-0.435	0.506	-0.303	0.893	-0.377	0.559	0.546	1.115	0.095	-0.965	1.217	1.370	-0.980	-0.093	-1.438	1.574	1.512	1.877	0.974	1.035	1.096	-1.484	-1.914	-1.187	0.553	-1.203	-0.059	0.368	2.409	1.650	0.800	1.584	1.707	0.786	1.539	0.050	1.038
23	-0.269	-1.112	0.235	-1.095	-1.031	0.099	-1.081	0.968	0.397	-0.048	-0.708	-1.904	0.043	-0.571	1.085	-0.711	0.814	-0.980	0.594	0.016	0.358	1.153	0.209	-0.145	-0.369	1.501	-0.741	-0.989	-1.380	0.965	-0.644	-0.497	-1.960	0.050	0.237	0.369	-0.325	1.404	0.504	0.586	-0.475	1.421
24	-1.651	1.371	1.264	-0.488	0.200	0.402	1.334	-0.966	-0.976	0.026	3.078	-1.951	-1.485	-2.140	0.356	1.059	-0.604	-0.723	2.049	0.197	-0.289	-0.531	0.879	1.198	-0.352	-0.568	-0.489	-0.308	-1.032	1.605	0.839	-0.450	0.121	1.971	-0.260	1.181	0.791	-1.031	0.325	0.380	-0.484	0.307
25	1.691	-1.781	0.152	-2.387	-2.744	-0.758	-1.618	2.012	0.818	-1.907	-0.745	-1.723	-0.147	-1.833	0.331	0.588	-0.059	-1.154	1.011	-1.538	1.837	1.512	1.339	2.016	2.462	2.061	-1.908	-1.914	-2.681	1.622	-2.017	-2.476	-2.174	1.303	1.298	2.423	-1.038	0.722	-0.414	0.089	-2.614	-1.455
26	0.556	0.010	0.547	0.546	-0.368	0.607	-1.536	-0.223	-0.253	0.031	-0.865	1.894	1.902	2.219	-0.723	1.217	0.442	0.445	-0.882	-0.200	-0.791	0.460	-0.834	0.211	-0.409	-0.409	-0.290	0.312	0.075	0.327	-0.867	0.040	-0.032	-1.089	0.784	-0.157	0.998	-0.150	1.664	0.995	-0.162	0.307
27	-0.071	-0.009	0.669	0.132	0.583	1.644	0.437	-0.645	-0.491	1.126	-0.865	-0.156	-1.150	-0.788	-0.244	-1.060	-0.753	-0.228	-0.092	-1.294	0.231	-0.481	0.141	-1.268	-0.325	0.216	-0.183	-0.739	-0.545	-1.113	-0.346	0.328	-0.603	-1.876	-1.569	-1.751	-0.157	0.171	-1.487	-0.962	0.117	0.072
28	0.805	-1.314	0.223	1.302	-0.094	-0.508	-0.449	0.703	0.867	-0.162	-0.166	0.985	0.068	1.686	0.475	0.267	-0.495	-0.921	0.394	-0.266	-0.459	0.734	-0.134	0.064	1.803	-0.568	-0.977	-0.558	-0.465	0.003	-1.374	-0.586	0.402	-0.620	0.489	0.566	-1.581	-0.663	1.014	0.034	-1.459	-0.524
29	0.639	-1.314	-1.793	0.245	-0.687	0.079	-0.887	1.071	-2.218	0.278	-0.255	-0.647	-0.180	-0.299	-0.154	-0.085	0.065	-0.409	-1.321	-0.189	0.921	-0.995	0.247	-0.067	0.033	-0.409	-0.997	-1.914	0.123	-0.456	-0.145	-0.200	-0.784	-1.587	-0.475	-1.063	0.099	-0.325	-1.956	-0.209	0.972	-0.524
30	0.294	0.462	-0.991	0.342	0.509	0.005	-1.333	0.667	-1.396	-0.123	-0.841	0.206	-0.514	-0.134	0.700	-0.112	-0.666	-1.259	-0.386	0.986	-0.794	-0.500	-0.144	0.472	0.656	-0.224	0.637	-0.168	-0.458	-0.459	0.652	-0.426	-1.235	-0.641	-1.028	0.566	-0.612	-0.211	-0.967	-0.804	-0.025	-0.965
31	-0.945	0.139	0.161	-0.844	-0.585	-0.476	0.069	0.051	0.572	-1.245	-0.103	-0.459	0.615	-0.004	-0.524	0.453	0.321	1.119	-0.063	0.514	-0.671	-0.062	-1.167	-1.817	-1.141	-1.451	-0.290	0.013	-0.959	-0.003	-0.479	0.126	-0.504	-0.450	-0.595	-0.225	0.791	-0.425	-0.161	-1.540	-0.281	0.776
32	1.691	-0.871	-0.218	-0.617	-0.239	1.251	-0.463	1.158	-0.389	-0.130	-0.334	-0.711	-0.968	0.526	-0.864	-1.008	0.313	-0.481	0.601	0.241	0.468	0.647	0.046	1.181	-0.180	0.216	-0.234	-0.258	-0.470	0.553	-0.191	-0.072	-0.032	-0.008	0.125	-0.006	0.466	-0.883	-0.810	-0.001	0.745	0.307
33	-0.269	1.011	-0.645	0.799	1.893	0.802	0.581	0.129	-1.085	2.020	1.122	-0.393	-1.422	-0.215	1.529	-0.379	0.373	-0.381	-2.218	1.140	-1.526	-1.871	0.506	0.064	0.599	-2.733	1.984	1.537	1.669	-2.323	1.146	1.354	1.410	-1.533	0.696	-1.118	1.141	-0.875	-1.397	0.586	0.885	-1.613
