10010039	2	3	3	5	4	2	4	2	4	5	3	4	3	3	5	3	3	3	2	5	5	5	4	2	3	3	4	4	1	4	2	4	3	5	2	4	3	3	1	4	5	4	2	4	3	4	2	3	2	4	2	4	2	4	2	4	4	2	3	1	4	3	2	3	5	3	2	3	2	4	4	4	3	4	2	4	4	2	4	4	2	4	3	2	2	4	3	4	4	3	4	2	2	4	4	3	4	3	3	4	2	4	2	4	4	4	4	2	3	4	3	2	4	0	1
10010040	4	3	4	4	4	1	3	2	3	2	3	2	4	2	4	1	3	2	3	5	4	4	4	4	5	4	3	4	2	4	1	3	2	4	2	4	4	3	2	4	2	5	3	4	4	5	2	4	3	2	3	3	3	4	4	4	4	4	4	2	5	3	3	4	2	4	2	5	3	5	3	4	4	3	2	4	4	4	4	4	2	4	4	3	4	4	4	5	4	4	2	4	4	3	4	4	5	5	4	2	3	2	3	5	4	3	3	4	4	2	4	3	4	0	1
10010042	4	3	4	3	4	2	4	2	4	2	3	1	4	1	4	2	4	2	3	2	4	2	4	2	4	4	3	4	3	4	1	4	2	3	3	4	2	3	2	4	2	5	2	4	2	4	2	4	2	2	2	3	2	4	3	4	4	5	3	3	2	4	2	4	2	4	1	5	5	4	3	4	3	3	2	4	1	4	4	4	3	2	4	3	4	4	4	4	5	5	3	5	3	4	4	3	3	4	3	3	4	2	4	4	3	4	1	2	4	3	3	4	5	0	1
10010044	4	2	5	2	4	2	5	1	3	3	4	1	5	1	4	1	5	2	4	2	4	2	4	2	5	4	4	5	2	5	3	5	2	4	2	4	3	4	2	5	4	4	2	5	2	4	2	4	3	3	2	5	2	5	3	4	5	4	4	4	2	4	4	4	3	4	1	5	4	4	2	3	3	4	2	4	2	4	2	5	2	1	4	4	4	4	5	3	3	5	2	4	3	3	2	5	3	5	4	2	3	1	2	3	5	3	4	1	4	2	3	3	3	0	1
10010045	1	3	4	5	3	5	3	2	2	5	2	3	4	4	3	3	2	3	1	2	2	5	2	4	3	2	3	3	4	2	3	3	3	3	4	1	2	2	4	3	5	3	1	3	3	4	3	1	3	4	3	3	3	3	2	2	3	1	3	3	4	3	3	4	5	1	2	2	4	3	3	1	5	2	2	2	4	3	5	2	3	3	3	2	2	2	3	5	3	4	5	4	3	2	5	2	5	4	1	3	3	4	3	5	2	1	4	3	3	4	2	1	3	0	1
10010046	3	2	5	3	4	4	5	2	3	2	4	2	5	1	3	2	4	2	4	1	3	1	3	2	5	5	2	5	1	5	1	4	1	5	3	5	2	4	1	4	3	5	1	3	2	5	1	3	2	2	1	4	1	3	4	3	4	3	2	4	1	5	2	4	4	5	1	2	3	4	1	1	3	3	1	4	1	5	2	4	1	2	5	3	2	4	5	3	4	5	3	4	2	5	3	3	2	5	4	4	5	2	3	4	2	3	3	2	5	2	5	1	4	0	1
10010048	4	2	4	3	3	3	4	2	2	2	3	2	4	2	3	2	3	2	3	2	3	2	3	3	4	4	4	4	1	4	2	4	2	4	3	4	2	4	2	4	4	4	3	3	2	2	2	3	3	2	3	4	3	3	3	3	4	4	5	3	3	3	2	3	2	4	4	4	4	4	2	4	3	4	3	4	3	4	2	4	2	2	3	4	4	2	4	4	4	4	2	2	2	4	1	3	2	4	3	3	3	2	3	3	3	3	4	2	3	3	4	1	3	0	1
10010049	4	3	4	3	4	4	4	2	4	2	3	3	4	2	4	2	4	3	4	2	4	1	3	2	4	4	3	4	1	4	2	4	3	4	3	4	2	3	2	4	4	3	2	4	2	4	2	4	2	2	3	4	2	4	4	4	4	4	4	3	2	3	2	4	2	4	2	4	3	4	2	3	3	4	2	4	2	4	2	2	2	2	4	3	3	4	3	2	4	4	2	4	2	4	3	4	2	4	4	3	4	2	4	2	2	4	3	2	4	2	4	3	4	0	1
10010051	4	3	1	2	4	3	4	1	3	2	4	2	5	1	3	2	4	4	4	2	4	1	3	2	5	4	3	4	1	4	3	3	3	4	3	2	3	3	2	3	4	4	2	3	3	3	3	3	3	2	2	4	2	4	3	4	4	4	3	3	3	3	2	3	3	4	3	4	2	4	2	3	3	4	3	4	2	4	4	3	3	2	3	3	3	4	3	3	4	4	3	5	2	3	3	4	1	4	5	2	4	3	3	1	4	4	3	2	3	3	3	5	3	0	1
10010052	4	2	4	3	4	4	4	2	3	2	3	4	4	2	4	2	5	1	3	2	4	2	3	2	4	4	4	4	3	4	3	3	3	5	3	4	2	3	2	3	3	3	2	4	4	2	2	4	3	2	3	3	2	4	3	4	5	5	4	2	3	4	3	5	1	4	1	5	4	4	2	1	3	3	2	4	2	4	3	3	2	2	4	3	2	3	4	3	4	5	2	5	3	4	3	4	2	4	3	2	3	3	4	3	2	4	5	2	4	3	4	2	4	0	1
10020002	3	3	3	4	3	3	3	2	4	3	4	4	3	3	2	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	3	2	3	2	2	2	3	3	2	2	3	2	3	2	3	2	3	2	3	3	4	3	3	3	3	2	3	3	3	3	3	2	3	2	2	3	3	2	3	2	3	2	2	2	2	3	3	2	3	3	4	4	3	2	2	3	3	3	4	2	4	3	4	3	2	2	3	3	3	4	3	3	3	3	3	4	0	1
10020003	2	3	2	5	3	5	3	3	3	3	2	4	5	3	2	2	3	2	2	2	3	5	3	3	3	2	2	3	1	2	3	3	3	3	1	2	3	2	2	3	4	2	3	2	3	2	3	2	3	4	3	2	5	3	2	2	2	2	4	2	4	2	3	2	4	2	4	3	3	5	3	1	4	3	3	3	4	3	2	2	3	3	2	2	1	3	3	4	2	3	3	2	4	2	2	2	3	2	2	2	2	3	2	4	2	2	5	1	2	4	2	1	2	0	1
10020006	4	3	5	5	4	3	4	1	3	4	4	4	5	4	2	1	5	2	4	4	4	5	3	4	5	4	4	4	2	4	3	4	4	5	5	3	3	5	2	3	2	3	5	2	5	4	3	3	5	5	5	5	2	5	1	4	5	5	4	2	5	4	2	4	2	3	2	5	5	4	2	2	5	4	2	4	4	1	5	4	3	2	4	4	3	5	4	4	2	5	4	5	3	3	4	3	3	4	3	5	5	3	1	5	1	3	4	5	3	2	4	5	4	0	1
10020011	4	4	4	5	4	3	5	2	3	3	5	4	5	3	3	2	3	2	3	4	3	3	3	1	3	4	4	5	3	5	2	4	3	4	3	2	2	4	4	4	3	2	2	3	3	3	2	2	2	1	2	3	3	5	3	3	3	2	2	2	3	5	1	3	4	5	3	5	3	3	3	4	5	4	2	2	2	4	4	2	2	2	3	4	2	3	4	4	5	3	3	5	3	3	4	3	4	4	3	4	3	3	4	3	4	3	4	3	3	4	3	4	4	0	1
10020012	4	4	4	4	4	3	4	2	3	3	3	2	4	2	2	3	4	3	3	2	3	2	3	2	4	3	4	3	2	4	2	4	3	4	2	2	2	3	2	4	3	3	2	4	2	4	2	3	4	3	2	3	4	4	2	3	4	2	3	3	3	3	2	4	5	3	2	4	3	4	2	2	4	2	3	4	3	3	2	4	3	2	4	3	3	4	2	4	3	4	3	3	2	4	3	2	4	4	3	2	3	4	2	3	4	2	4	2	4	3	2	2	4	0	1
10020013	4	2	3	5	3	3	5	2	3	2	3	3	5	2	3	2	5	2	2	3	3	5	2	2	5	3	3	3	2	3	2	3	3	3	1	3	2	4	2	4	3	3	2	3	2	4	2	2	3	3	3	4	4	3	3	3	4	2	2	3	4	3	3	2	4	3	4	5	3	4	2	2	2	4	2	4	3	4	2	3	2	4	4	4	3	3	4	5	3	4	3	4	3	2	2	3	3	4	3	1	4	2	3	4	4	3	3	1	3	1	3	3	3	0	1
10020021	4	5	5	5	4	4	3	1	3	2	2	2	2	2	4	3	4	3	2	4	3	2	3	3	5	4	4	5	4	3	2	3	4	5	5	2	2	3	2	2	4	4	3	3	4	2	3	4	4	4	3	4	4	3	2	3	2	2	4	4	5	4	2	4	2	4	2	2	3	2	3	4	3	2	3	2	2	5	4	4	3	3	3	4	4	2	3	4	3	5	4	3	4	3	3	2	5	3	3	2	4	3	3	4	2	2	3	4	2	4	3	2	2	0	1
10020025	3	2	4	4	4	3	3	2	3	3	2	3	3	2	2	2	3	4	2	2	2	3	2	2	3	2	2	3	3	2	2	2	3	2	3	2	2	2	2	3	3	3	2	2	2	3	2	2	2	3	3	2	2	2	2	2	3	3	2	2	3	3	3	3	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	0	1
10020026	5	2	4	4	3	2	3	2	3	4	4	3	4	4	2	2	3	2	3	4	4	2	3	4	4	4	3	4	1	4	3	3	3	4	2	2	3	3	1	2	2	2	3	3	3	2	2	2	4	4	2	3	4	3	2	3	3	4	5	1	5	2	3	2	5	3	3	4	2	4	3	4	4	4	2	4	4	5	3	3	2	4	4	4	2	5	3	4	2	3	3	3	2	4	2	4	5	4	3	4	3	3	2	4	3	3	3	3	3	2	2	4	4	0	1
10020027	4	2	4	1	5	1	5	1	4	1	3	1	5	1	5	1	5	1	4	2	4	1	4	1	5	5	5	3	1	5	1	4	1	5	2	5	1	3	1	4	2	5	3	4	2	4	1	4	1	1	3	4	1	4	5	4	5	4	5	3	1	5	1	5	3	5	1	5	3	4	1	1	1	5	1	4	1	5	1	1	1	2	5	4	3	5	5	1	5	5	1	5	1	5	1	5	2	5	5	2	5	1	4	1	4	4	3	1	5	3	5	3	5	0	1
10020028	1	1	4	4	5	5	4	1	1	1	3	2	5	1	5	1	3	1	3	1	1	1	1	2	3	5	5	3	1	5	5	5	1	5	4	4	2	3	1	5	5	5	4	3	2	2	1	4	3	1	3	3	1	5	3	1	3	1	5	1	3	3	5	5	4	5	1	3	5	4	3	1	3	3	1	5	1	3	1	3	2	3	4	1	1	3	3	5	3	5	5	2	3	4	4	3	4	3	1	1	3	3	1	4	5	2	5	1	2	5	4	2	2	0	1
10020032	5	4	5	3	5	3	4	1	5	1	1	4	3	1	4	1	5	4	3	3	3	1	1	1	5	4	5	5	3	5	1	3	2	5	3	3	1	1	3	4	2	5	1	5	4	3	1	4	1	1	1	5	1	5	2	2	5	4	4	2	2	3	1	4	2	3	1	5	4	2	1	5	2	4	1	2	1	5	3	3	2	1	5	4	4	3	4	2	5	5	5	1	1	2	5	4	1	5	1	2	5	2	2	1	3	1	5	5	5	5	3	5	5	0	1
10020033	3	3	2	3	3	3	3	4	1	3	3	4	3	2	3	2	3	2	2	5	3	2	4	5	4	3	4	2	2	3	3	4	3	4	2	2	5	3	2	3	3	2	2	2	2	3	2	3	4	5	2	3	4	4	1	4	2	3	3	2	4	2	4	3	3	3	3	3	3	5	4	2	4	2	3	4	3	3	1	3	4	3	3	2	2	3	2	3	4	4	2	4	2	4	2	4	3	3	3	1	3	2	1	4	4	3	3	1	4	3	2	1	2	0	1
10020036	4	2	4	2	4	3	4	2	4	4	3	2	4	2	4	2	4	2	4	2	4	2	3	2	4	4	4	4	1	4	2	4	2	4	1	4	2	4	2	4	2	5	2	4	3	4	2	5	3	2	3	4	3	4	4	4	5	5	3	4	2	4	3	4	2	4	2	4	4	4	1	2	2	5	2	4	2	4	3	5	2	2	4	4	4	4	4	3	5	5	3	4	2	4	2	4	2	4	4	1	4	2	3	2	4	4	4	2	4	2	4	4	4	0	1
10020037	3	2	4	3	3	3	3	4	3	3	2	3	4	2	4	1	4	2	2	2	5	2	3	3	4	4	4	4	2	4	2	3	3	5	2	3	3	3	2	3	3	2	4	4	2	3	2	5	2	2	4	3	2	3	3	3	4	5	4	2	3	2	3	4	2	3	2	3	3	5	3	2	4	4	3	4	3	3	2	2	3	3	3	4	2	3	3	3	3	4	2	3	3	3	2	4	2	3	3	1	3	2	3	3	3	3	4	2	3	3	2	3	3	0	1
10020039	5	1	5	2	5	1	5	1	5	3	3	1	5	2	5	1	5	1	5	2	5	2	5	2	5	4	3	5	3	5	1	5	2	5	1	3	2	4	1	3	2	5	1	5	3	3	1	5	2	3	1	5	5	5	1	5	5	5	5	1	2	4	3	3	2	5	2	5	2	5	2	5	3	3	1	5	2	5	2	5	1	1	5	5	5	5	5	2	5	5	1	4	2	5	3	5	3	5	5	1	4	2	2	3	4	5	3	1	5	1	3	3	4	0	1
10020041	4	3	5	4	5	3	4	1	5	3	5	4	4	4	4	2	4	1	3	2	5	2	4	3	4	3	4	4	1	4	3	3	4	5	2	3	2	2	2	3	2	4	2	5	2	3	2	4	2	2	2	2	1	4	3	3	5	5	3	3	1	3	2	3	1	3	2	5	3	4	2	4	4	4	3	3	2	3	3	4	4	1	4	4	2	4	5	2	3	5	2	2	4	5	3	5	1	5	4	2	5	3	4	3	3	4	5	2	4	3	2	4	4	0	1
10020042	3	3	4	4	3	3	3	2	3	2	3	3	3	2	3	3	3	2	2	2	3	3	2	2	3	3	2	4	3	5	3	3	3	3	3	2	2	4	3	4	3	3	3	3	2	4	3	3	4	4	3	3	2	2	3	3	3	2	4	2	3	3	3	3	3	3	2	3	3	3	3	3	3	3	3	3	3	3	3	2	3	4	3	3	2	2	3	4	5	4	4	2	2	2	2	2	4	3	4	3	2	3	2	4	3	3	3	3	2	3	3	2	2	0	1
10020044	4	4	4	2	4	4	4	2	4	1	3	1	3	1	4	1	5	2	3	4	4	2	3	2	5	4	3	2	1	4	4	4	2	5	2	2	2	2	2	2	5	4	3	3	3	3	2	5	2	2	2	4	3	5	4	3	5	4	5	3	2	1	4	4	1	4	1	4	2	4	2	4	3	5	3	4	1	4	2	5	2	2	4	4	4	4	4	3	4	4	3	5	2	3	3	3	2	4	4	4	3	2	4	2	4	4	2	3	3	1	3	4	5	0	1
10020045	4	3	5	4	4	4	4	2	2	3	3	3	4	3	3	2	4	3	3	2	4	2	3	2	5	4	4	4	3	3	3	4	3	4	4	2	2	4	2	4	2	4	3	2	3	3	3	2	3	3	4	3	2	4	3	3	4	3	4	3	3	3	3	3	3	3	2	4	4	4	2	3	3	3	2	4	2	4	4	3	3	2	4	3	2	3	4	4	4	4	3	3	3	4	3	3	2	4	3	2	4	4	2	4	3	3	4	3	3	4	3	4	3	0	1
10020046	3	3	3	3	3	3	3	2	2	3	3	3	3	3	3	3	2	3	2	3	3	3	2	3	3	3	3	3	2	3	3	3	3	3	3	2	2	3	2	4	3	2	3	3	3	3	2	3	3	3	3	3	2	3	2	3	3	3	4	2	3	3	3	3	3	3	2	4	3	3	3	2	3	3	3	3	3	3	3	2	3	3	3	2	2	3	3	4	3	4	3	3	4	4	3	3	4	3	2	3	3	3	2	3	3	2	5	3	3	3	2	2	3	0	1
10020049	4	3	5	5	5	5	4	1	2	3	2	2	2	4	4	3	3	1	2	2	1	3	3	1	3	3	2	4	3	2	2	1	3	2	1	2	1	2	5	1	2	2	2	2	5	1	3	4	3	2	4	3	2	4	1	3	5	3	5	2	3	2	2	4	4	3	3	5	4	2	3	2	4	3	1	2	3	2	3	3	3	2	5	5	2	2	2	5	5	5	5	2	1	3	4	2	2	5	2	2	4	3	2	3	2	2	4	5	4	3	4	4	3	0	1
10020050	4	2	3	3	4	3	4	4	3	3	2	2	2	3	2	2	3	2	4	4	4	4	4	3	4	4	3	3	2	4	2	4	4	3	2	4	4	3	1	4	3	4	2	5	3	2	2	4	4	3	4	4	4	3	4	4	4	4	2	3	2	4	2	4	4	4	4	4	4	4	3	2	3	2	4	4	3	3	4	4	2	3	3	4	4	4	4	3	4	4	3	4	2	5	1	5	4	4	5	2	3	3	4	4	3	4	3	2	5	2	4	2	3	0	1
10020054	4	2	2	4	4	2	2	3	2	4	4	4	3	4	2	4	2	2	2	4	4	3	3	3	3	3	3	4	1	4	2	3	4	4	4	2	4	3	3	2	2	3	4	4	4	2	4	4	4	5	2	4	3	4	2	4	2	4	3	4	3	3	2	4	4	2	4	3	5	4	4	3	4	3	3	4	3	4	2	3	4	4	3	2	2	1	3	4	4	3	3	3	2	4	3	4	2	4	2	4	3	4	2	4	2	4	4	3	4	2	2	2	3	0	1
10020056	3	3	3	3	3	4	3	1	3	2	3	4	4	2	4	2	3	2	4	2	3	2	3	2	4	3	4	4	5	4	2	5	2	5	2	4	2	2	2	5	3	4	3	2	3	3	2	4	3	2	1	3	2	4	3	2	3	3	5	3	3	3	2	4	1	3	1	3	3	4	2	3	3	3	3	4	3	4	2	3	2	2	4	3	3	2	3	5	3	4	5	3	1	3	4	2	1	3	3	2	3	2	3	3	5	3	5	2	3	4	3	2	4	0	1
10020057	5	2	4	2	4	3	5	2	2	2	5	3	5	1	3	2	5	1	5	1	5	1	4	1	5	5	2	5	1	5	2	5	3	5	1	5	4	5	1	4	4	3	1	3	2	3	1	5	2	2	2	5	3	3	3	5	5	5	4	4	2	4	2	4	1	4	1	4	2	5	2	2	3	4	2	4	2	4	2	2	2	1	4	4	2	5	4	2	5	5	1	4	2	3	2	4	1	4	5	2	3	2	2	2	4	4	4	2	3	2	3	3	2	0	1
10020058	3	2	4	4	2	3	3	2	4	3	3	4	5	4	2	2	3	1	2	2	4	2	3	4	4	3	5	3	2	2	2	4	4	4	2	2	4	4	2	3	2	3	4	5	5	4	2	3	3	3	4	3	5	3	2	3	3	2	4	2	5	2	2	3	2	3	2	5	2	4	3	3	4	2	4	3	4	2	1	3	4	3	4	2	2	4	3	5	2	3	4	5	2	3	3	2	1	3	4	1	4	4	2	3	3	3	3	1	3	2	2	5	3	0	1
10020059	4	1	4	3	4	3	4	2	3	2	3	3	5	2	3	2	3	2	3	2	4	2	3	2	3	4	2	2	2	4	2	4	3	4	2	3	3	3	2	3	3	3	2	3	2	3	2	3	3	2	2	3	3	3	3	3	4	4	4	3	3	3	3	3	2	3	2	3	2	3	2	2	3	2	2	3	2	3	2	2	3	2	3	3	2	3	2	3	2	4	2	2	2	3	2	3	2	3	3	2	3	3	3	3	3	3	3	2	3	3	3	3	3	0	1
10020060	3	2	2	5	3	4	3	2	3	5	3	5	4	3	2	2	1	1	2	5	2	3	1	3	3	3	1	2	2	3	4	5	3	3	4	1	2	4	4	4	2	2	3	2	2	2	2	4	3	3	4	3	1	2	2	2	3	5	4	1	4	2	3	3	5	2	2	2	5	2	3	1	5	3	3	3	4	3	2	4	3	2	3	3	1	2	3	5	3	3	3	2	2	2	5	2	5	4	2	5	1	3	2	5	3	1	5	2	5	5	1	3	3	0	1
10020061	3	3	3	5	3	4	3	3	2	3	2	4	4	2	2	2	1	3	3	1	2	1	3	2	5	2	3	2	2	3	3	4	3	4	3	2	2	2	2	3	2	5	2	2	2	3	2	3	2	3	3	3	2	2	2	2	3	3	2	3	4	2	3	2	3	2	1	3	3	4	3	1	4	2	2	4	3	3	3	4	2	2	3	2	4	2	3	4	4	4	3	3	2	3	2	3	3	3	3	3	3	4	2	3	3	3	4	2	4	2	2	2	2	0	1
10020062	3	2	3	5	3	3	3	2	5	4	3	4	2	3	4	3	2	3	2	4	3	3	3	2	2	3	3	4	2	3	5	4	5	3	3	1	2	3	2	2	4	2	4	5	4	4	4	3	4	4	2	3	5	4	1	1	2	4	5	4	5	1	2	2	5	2	5	3	4	3	4	1	3	1	5	3	5	3	1	3	4	3	4	2	2	3	2	5	4	4	5	2	2	2	5	2	2	2	3	3	2	4	1	4	2	3	5	4	3	5	3	1	4	0	1
10020063	5	2	5	2	5	1	4	2	5	1	4	1	5	1	5	1	5	1	4	1	5	1	4	3	5	4	3	5	1	4	3	5	3	5	3	4	3	4	1	4	1	5	1	3	2	5	1	5	3	3	2	3	5	5	4	5	5	5	5	3	3	2	2	4	1	3	3	5	1	5	1	4	2	5	2	5	2	5	2	5	3	2	4	5	2	5	4	2	4	4	2	3	3	4	2	5	1	5	4	2	4	1	3	2	5	5	3	2	3	2	5	2	3	0	1
10020064	3	3	4	4	4	4	4	2	4	2	3	2	4	2	4	2	4	2	3	3	4	2	2	4	5	4	3	3	2	4	1	3	2	4	2	3	2	3	2	4	5	5	3	4	3	3	2	3	3	2	4	4	2	4	2	3	4	3	5	2	2	4	3	4	3	4	2	5	4	2	2	2	3	3	2	4	2	4	3	5	2	3	3	4	5	3	4	5	3	5	3	5	2	4	4	3	4	5	3	3	3	1	4	4	4	3	3	2	4	4	2	2	4	0	1
10020069	5	3	5	1	5	2	5	1	4	2	3	1	5	1	4	1	5	1	5	3	4	2	4	1	5	5	3	5	3	4	2	4	2	5	2	3	2	4	2	4	3	5	2	3	3	1	1	3	3	1	3	3	5	5	4	4	5	5	5	2	3	3	2	3	5	4	3	5	3	5	2	4	4	5	1	4	3	4	2	4	2	1	4	4	4	4	5	4	5	5	2	4	2	5	2	5	4	5	4	1	4	1	3	3	3	4	3	1	4	2	4	3	4	0	1
10020070	4	3	4	3	4	3	4	2	4	2	2	2	4	2	3	2	4	2	3	2	4	3	3	2	4	4	3	4	2	3	2	4	3	4	2	2	2	3	3	3	3	4	4	4	3	2	2	3	3	3	4	4	3	4	3	4	4	4	4	2	3	4	3	3	4	4	2	4	4	4	2	3	3	4	2	4	3	4	3	4	2	2	4	4	3	4	4	4	4	4	3	4	2	4	3	4	3	4	4	3	4	3	3	3	4	4	3	3	4	3	3	3	4	0	1
