"","country","a5","a2","a6","c6","c3","c7","c2","c8","e9","e4","e3","e1","e8","n3","n5","n7","n6","o6","o2","o4","o9","a8","a1","a7","a3","c1","c5","c9","c4","e5","e6","e7","e2","n2","n1","n4","o7","o3","o5","o8","o1","a4"
"11","USA",-0.0300057552130581,-0.00154406796682615,0.508572342015429,0.409075427158563,-0.635832610159374,-0.542301902552539,0.00651793106340134,0.290148782142493,-0.239655049754096,-0.524530063115133,0.0278725625107831,0.522434994884448,-0.861419401154274,-0.0643109566682201,0.0334525879481914,0.201564367147556,-0.229903031269791,0.158319314587832,-0.800402224452823,-0.0273871975929045,0.213251444543103,0.261247010591369,0.206073595845958,-0.452312570196,-0.509929742674342,-0.750181163178144,0.816553015925227,0.288613946890991,0.644455473060201,-0.244324973214857,-0.452601737584826,-0.745285319818453,-0.834308995845878,-0.232087732794407,0.0510634174797491,0.337654996565128,-0.385162713004112,0.675991829097405,-0.902677799465964,-0.108334277503672,-0.571137829083701,0.12715802460381
"12","USA",-0.0243111404232285,-0.389263054740216,0.383294130317366,-0.0464026010437712,0.27862785603864,-0.0756051092009673,-0.732452475181473,1.22251582341318,0.449773089571749,0.424734123325111,0.278567953010657,-0.562693550369716,0.202599705720367,0.0294929873375356,-0.326981380460924,-0.0798504552580561,0.219835429454114,0.0534620875965567,0.576871900405861,0.675408670185619,-0.537280602040027,0.0157768287555803,0.454819328635252,-0.553905908531142,0.0963387343544923,0.0682264650825057,1.38731534023782,0.261517710755863,-0.110731262563058,0.000195501317653779,1.97277725002798,0.39935335494629,-0.456165427159449,-0.247833063542141,-0.576653015335622,0.173977963371543,-0.234249973371941,0.367453812494126,-0.609822025188494,0.270667647692896,-0.0561865449618731,0.279615735339076
"13","USA",0.524149498685926,0.532443512046111,0.226698170247396,-0.32481883633322,0.208060073894679,-0.748118750994345,0.509625387155348,0.729381803250164,0.543861426139057,0.233168546915805,-0.831135468238132,-0.738325695688367,0.756323085518113,0.288500753119875,0.288925169537534,0.579126033323095,-0.325729622099758,-0.149193559447735,0.576871900405861,-2.2104534907611,-0.20213296389912,-0.590135361702939,0.0457509573915458,0.640864858277063,1.11666996199857,0.769082529440459,0.816553015925227,0.285459604448453,0.331156620210592,0.326904346491585,0.862544327256429,0.424069119211259,0.860412960935954,0.0595040004631933,-0.0474590163911677,0.290841165905315,-0.311514906075411,0.138223925539199,0.870460924894769,0.744558173066566,0.408330550128146,0.273787368481037
"14","USA",0.04081025615628,0.164695453045565,-0.799069830645324,0.261372385479706,0.441040497371477,-0.463883258448482,0.176526120393435,0.492961881267595,-0.239655049754096,-0.204939549440544,0.119480410059398,0.201503773874154,-0.456822208734988,0.198637712963499,0.480695416160593,-0.0798504552580561,-0.131977570365573,0.195885072739099,-0.266892377918319,0.277494023085838,-0.427948245562921,0.377655580151958,0.111461007126016,-0.452312570196,-0.328591526042833,1.49748029680758,0.0572144664029359,-0.307561561584523,-0.533785282791094,0.189688169802987,-0.00321129460121394,0.0527138123481769,-0.442818766965907,-0.0400308213083738,0.871599526076359,-0.302633429541389,-0.869975871587699,0.675991829097405,0.450194646589179,0.744558173066566,-0.135267911370368,-0.116928351778298
"15","USA",0.682839602752293,0.532443512046111,0.564767805641917,-0.177115794654364,-0.164622748547885,-0.394588706643779,0.262474379016383,-0.000172138895418891,0.206925068377717,-0.0744957344907778,0.34387474633437,0.261415133162852,-0.265567213147103,0.512755722361108,0.17992113772662,0.297711210917483,0.90476512851522,0.523487244387095,0.362800275190192,1.79418007059926,-1.06557265131415,-0.11994667341368,0.324235395728498,0.425097830818587,0.510401484969734,-0.0519068865441559,1.33606720773996,0.375016100693898,0.47753311548349,-0.443986022356256,0.749970666292885,-0.176417671339075,-0.63741439292541,0.267306242696961,0.698614156666402,-1.07298673666864,-0.224913910296394,-0.0834026453096204,-0.111212355916796,0.0901129066822543,-0.260611519919462,0.362920649752459
"16","USA",-0.118580733743229,0.0843251502178,0.128531954298912,-0.0180225345683447,0.579735175414638,0.598288514802784,1.6077972388252,-0.353488255713819,-1.21134819878186,-0.166259246573372,0.711348410320815,0.218760967009643,-0.926930117856702,0.538145433019931,0.672884805824975,-0.0798504552580561,1.08105809125577,0.323409203480858,-0.277674161252834,1.01107901638037,0.628635852985327,0.186850562218432,0.570102854822872,-0.705321436662697,-0.436432572331128,-0.829891562200953,0.180850071745528,0.217257465240657,-0.245624373763119,0.0344914397574787,-0.0738497541902075,0.629156988367288,0.375837422241607,0.895660408859874,0.804086446739127,-0.244983278363838,0.250563185211646,0.674727809638902,-0.902677799465964,-0.922083941802716,0.257697163711378,-0.592179019201054
"17","USA",0.146894802103049,0.278237395175916,-0.754230752560406,0.0907052738139554,0.214742253874728,-0.4187700244048,-0.108712566443624,0.0360754637602767,-0.333743386321403,-0.204939549440544,1.10349450815817,0.648951193751703,-0.024101527490111,-0.65321820736151,0.0546479866037764,0.0162963885118706,-0.325729622099758,-0.216485028287744,-0.69817072338517,-0.958574951772516,0.213251444543103,-0.0586196196173573,-0.00670079275652424,0.149277492524314,0.453650679656165,0.861854483710893,0.536171198987623,0.0110791441895676,0.209918068759326,0.326904346491585,0.102966824236231,-0.227515713804815,-0.425086053873488,-0.245768152318931,0.29143617867731,-0.430972956788128,-0.453091582632037,0.453033997023988,0.392018599242562,0.564003432055924,0.122064678720952,-0.657473613051536
"18","USA",0.789988358969673,0.124510301631682,0.712918601761974,0.369121509103404,0.423326033925899,0.415962993016812,0.341132354584593,0.74994347797336,-0.521920059456017,0.363612361865571,0.861026911521574,-0.394969484941625,0.331684286132916,0.703349254796514,0.957537864986533,1.23810252190425,0.368237884134319,0.793434360271396,-0.155052253770303,1.8864312316415,1.07669113195813,-0.11994667341368,0.667593717237734,0.279986605073875,0.37411576909496,0.0328255447620698,1.38288693846103,0.656514514911872,-0.165477546919477,0.28196138536872,0.877439165128032,0.573357239092992,-0.398603038749136,-0.0637068977140317,-0.560109284452984,-0.120094458665079,0.392139861768271,0.763667747058769,0.808733947538204,-0.108334277503672,0.232407385843706,0.846495068408675
"19","USA",-0.743551999011551,-0.683654323024294,0.487239893620429,0.0696904234887907,-0.0905442063799116,-0.174955669587685,-0.26402921311248,-0.992626097623042,0.543861426139057,0.0770824764985213,-1.70635225566128,-0.722594186241777,0.61247405265905,0.00288500787420878,-0.598723081362197,-0.0798504552580561,-0.666823873155201,-0.419140675332036,0.659389020519097,-0.711093800769852,-0.315040604731021,0.241932077982698,0.425037478833498,-0.684615021080703,-0.645991041130235,-0.992915800016065,1.30351922637974,0.207703866264572,-0.112443262321257,-0.300029578117298,0.947584065365927,0.3854096066622,-0.367466170243951,-0.400468949247063,-0.959771494992838,0.123382917341443,-0.320045575949345,0.232171898382073,0.312785505513225,0.378837461373501,-0.350738518777382,-0.22100995264175
"20","USA",0.31871346881103,0.492015064764034,0.573415678759419,0.152507171754538,0.367301295271479,-0.861975491100538,1.45446976651049,0.0115628376279536,0.355684753004442,0.175772725693585,-1.18920009047408,0.628410933246742,0.446006381631602,0.81981762325786,0.482146093593945,0.228137004387346,-0.2448453217062,0.158319314587832,0.709811982538047,-1.62881878695564,-0.347711475261604,-0.289583664102884,0.454819328635252,0.0371697393111659,1.36086225661009,0.82270858045645,1.05568539080236,-0.0150790010135733,0.669593416881834,-0.253421448720437,0.961803127228232,-0.589093822130734,0.106002594238274,0.045823580938669,-0.130578669163218,0.0550588992414739,0.164767582634241,0.00560453387634135,-0.763415898074846,0.675531145657155,-0.962531600775156,0.584398371463666
"21","USA",-0.212850327063229,-0.00154406796682615,0.0109955249592812,-0.329283290183526,0.696813436344908,1.70344083615597,-0.0640320467397816,0.364878954446353,0.0972813080072439,-0.138198113421371,-0.712929115812012,-0.520039384216508,0.403877573422177,-0.107379078687357,0.107773275095639,0.44700332916699,-0.575837349349704,0.158319314587832,0.526448938386911,-0.958574951772516,0.213251444543103,0.261247010591369,0.0907900696583378,0.572484013713685,1.21892210290664,1.04176035135857,0.185278473522325,-0.299505516693447,-0.74639144649325,0.735718026575185,0.0827326443788481,0.636060366173274,2.01332228631431,0.114670356992039,0.329521076962431,0.511083000697691,-0.869975871587699,0.273505839651252,0.0874920807165782,0.585253775151834,0.547320434627584,0.182592534083701
"22","USA",-0.378024093404005,-0.389263054740216,-0.285103358113244,0.00788852554820779,0.228606617228319,-0.686765696982938,-0.244036561750704,0.643464898960893,1.08452988083818,0.711264008692162,-0.956141535587985,-0.695671529535158,0.613237322983667,-0.810060453170679,-0.548770390738843,0.288307987771095,-0.103799732607692,0.535252168489444,0.709811982538047,1.73041897630228,0.66130672351591,-0.11994667341368,0.300686184565899,0.149277492524314,0.907111493199461,0.831730992977756,1.38731534023782,0.535898171014748,0.343099180201188,0.718330736341785,2.18618968784319,0.698763493253556,-0.155195326411253,-0.884117975362977,-0.838566943935666,0.337654996565128,0.620317534103914,0.857615719901644,1.35554708960279,0.0555993929775486,1.16739961903367,0.285969322185899
"23","USA",-0.467663282204787,-0.517414802011903,0.0523322320133523,-0.206913997481797,-0.299138285712404,0.69052334752113,-0.0540357210588935,-0.382595882624198,0.880797783900396,0.233168546915805,0.0256996604318526,-0.695671529535158,-0.429457852972077,-0.992725927417941,-0.341339373591436,-0.897522285235102,-0.453931790836106,0.41030564388574,0.218502051971883,-0.373858923817501,0.963783491126233,0.337334586949461,0.206073595845958,-0.744809978835811,0.221150563091314,0.54744897081437,0.816553015925227,0.355975909449846,-1.15040517753199,0.564205911446762,0.62942148632338,-0.0479766775474179,0.32932271706387,-0.592526242105377,-0.455777944164031,0.58113237257165,0.315680322266413,0.629649852405219,1.23937564802404,-0.491947432372021,0.0708737336810489,-0.374426714615306
"24","USA",-0.0346361597322772,0.684073227917166,0.298649244081893,-0.696646986709547,1.39115012149711,0.168209245616149,-0.0740283724206697,0.786191080629056,-0.333743386321403,-0.14139891029652,0.119480410059398,-0.520039384216508,-0.191974614584995,-0.677346049884802,0.325362195676145,0.0428690257516609,-0.449734050687605,0.263176541579108,-0.123634121136478,1.01107901638037,0.213251444543103,-0.365416855249469,-0.512874009773796,0.788055823333499,0.93056750825142,-0.83796984765359,-0.241175518841882,-0.111874930441506,-1.19608898365743,-0.290933102611718,1.28424884811624,0.851385094248554,1.54188310255077,-0.242083771047822,-0.28953863861993,0.932854945785823,0.238415389562942,1.03213584185137,-0.94359875912447,-0.341294975394304,1.01676623261691,-0.172362861258188
"25","USA",-1.25665594189184,-0.683654323024294,-0.518726557780808,-0.532256143212963,-0.238924106898021,0.26410874653531,-1.02698074954083,0.245074481286974,1.42146623859952,0.808647195334389,-0.947913741724703,-0.714375022263019,1.28268210955295,-1.58829936816384,-0.763605856492161,-1.02024176624482,-1.46733671898349,-0.180184836708298,0.658003443489343,-1.33588354087876,-0.876003524535728,0.678207277752013,0.943199881879766,-0.9688447180074,0.129923474483437,0.834606940494032,0.672807308869032,0.0372372893927084,-1.06119587245737,0.707569092562209,1.68963055349434,1.14692659438093,0.616946157618525,-0.884117975362977,-1.02020903057863,0.909619404571677,0.0610511753900141,1.43538630350443,0.722702424132674,-1.91765971975826,0.719886199403012,-0.813264306269419
"26","USA",-0.294780405226195,-0.0417292193807087,0.45237687838894,0.685679848129151,-0.430080909996265,-0.542301902552539,0.00651793106340134,0.643464898960893,-0.239655049754096,-0.463408301655593,-0.163868377102333,0.245683623716263,0.0140448334494046,-0.00127265486480668,-0.375022944902859,-0.0798504552580561,-0.00797314177772561,0.940563462578028,0.525063361357157,1.30401426245724,0.213251444543103,-0.079625680211183,0.570102854822872,-0.98128342187628,0.374340186513841,-0.0791544297610162,1.66326875539863,0.204549523822034,1.10734839405542,0.189688169802987,-0.28477801425499,0.219814318688893,-0.608633996600414,0.0752489498386468,-0.191016204749014,0.192509393231961,0.469404794471742,0.369549545925628,-0.117047728041053,-0.108334277503672,-0.58278133100103,0.196310820925694
"27","USA",0.441606696341256,-0.045236260207233,1.10654965551506,-0.275825293151806,-0.430080909996265,-0.240310828808839,0.760179879969453,-0.609921607881623,0.00319297143993681,0.135785360273577,-0.881425700513771,-0.233622549477192,-0.363947136269649,-0.376748789108492,-0.219847169124684,-0.334692640423878,0.137270187469283,-0.931437707437931,-1.10834911086785,-0.162011129559796,0.100343803711203,-0.276676236176766,0.25399098180767,0.111894006596782,0.48723541978511,-0.246473207606328,0.105910761441037,-0.218595436067028,-0.106598356962996,-0.289861197461233,0.616106625331639,-1.00283945713551,-0.152896349450287,-0.437825063804964,-0.0913528210943253,-0.713569054111783,-0.654817780426923,-0.306360477383037,0.187478790484931,0.0901129066822543,-1.01139448641667,0.043853110190428
"28","USA",-0.136090301159827,-0.557599953425785,-0.287268302284684,0.559824786335718,-0.0587451485442814,0.360899896548853,-0.13340043478569,0.107897357740588,-0.333743386321403,-0.204939549440544,-0.155640583239051,-0.562693550369716,0.965682835079603,-0.37154601712358,-0.598723081362197,0.0788448861378391,-0.314592944852537,0.628344471378371,0.445317395303428,-1.89054497133093,-0.315040604731021,0.241932077982698,0.673783211622793,-0.383708253808467,0.175939177364151,0.82270858045645,0.81212461414843,-0.179705784504912,0.598771666934756,0.3258324413411,0.468403946639109,0.143167443324521,0.223216042757133,-0.38472399987161,-0.62054682003878,-0.00150590235731651,-0.0125966315386866,0.761572013627267,-0.615657397312751,-1.31032636923755,-0.32544874090971,0.476862334986503
"29","USA",-0.290150000706976,-0.557599953425785,0.039444947568266,-0.113502082394919,-0.164622748547885,-0.174955669587685,0.0778754934634491,-0.0381064640056219,-0.239655049754096,0.455375873948166,-0.0903337899153375,-0.284495879609159,0.00930325311681493,0.00288500787420878,-0.09457401800184,-0.457412121433595,-0.20172519351191,-1.32584702187838,-0.256574203268664,0.142870091118946,-0.315040604731021,0.426075206022164,0.615141967089664,-0.622315007080013,-1.11038489690407,-1.79844217868203,0.664797830999208,0.0951435672585248,-0.399351347508793,-0.537331143072475,0.827034885396422,0.0147264495328641,-0.956176297745571,-0.884117975362977,-0.590348935403287,-0.293522462797641,-0.15698504066847,-0.0826381731027159,-0.294946146976369,0.779071686771272,-0.860761099999907,0.0717235151239201
"30","USA",0.424097128924658,0.164695453045565,-0.0167505160582222,-0.0464026010437712,-0.39126033211261,0.478006038133407,-0.118002153965925,-0.0426056599527102,-0.145566713186789,-0.394086248165366,0.636632575246601,-0.754057205134956,0.683489620018684,-0.358242027391917,0.260776226357348,-0.61610746282949,-0.408294864084589,-0.603835535789935,-0.71578997574054,-0.789099928439464,-0.650188242871927,0.240240949997544,0.461008823020311,-0.887957795254252,-0.651645478958917,-1.03751943851075,0.448102026206087,-0.186945217687399,0.122683362108499,-0.282049024760388,0.313895084301014,0.431805565650908,-0.380870325656717,-0.0773865544939936,0.456534534437639,-0.285827353454961,-0.526739389560737,0.761572013627267,-0.197243879322325,-0.0180569069983511,-0.350738518777382,0.11883427337035
"31","USA",-0.378024093404005,-0.00154406796682615,-0.312849399130747,0.0153992968968117,-0.0972263863599608,-0.4187700244048,-0.872370841030564,0.28132208394267,-1.02317152564725,-0.366025115013365,0.34387474633437,0.740721306356307,-0.628035597356963,-0.716256509164923,-0.22855439512443,-0.238545796653951,-0.0323711678700826,-0.0936670147100752,-0.306997165287613,1.01107901638037,0.548399082684009,0.0157768287555803,-0.121984318944144,-0.134952204402383,0.0963387343544923,0.621701634596938,1.1437545635839,0.194155748197008,-0.273520714539706,-0.0829812387424996,-0.70753873525512,-1.42932236353915,-0.108623126014292,-0.0773869358662748,-0.191016204749014,-0.0032312561313065,-1.01155254814432,0.406759262097897,-0.358957566447243,-0.216504091184277,-0.252325417511146,-0.318992205135415
"32","USA",-0.113249443390869,-0.447565052121959,0.833120647696938,0.203056256630827,-0.153761427689194,-0.648768190607628,-0.143396760466578,-0.639309980804642,0.00319297143993681,0.266229175223344,0.152133806721255,-0.344407238897857,0.0414091892123164,-0.396935727782403,-0.135211133837864,-0.0798504552580561,-0.105898602681943,-0.506037115736919,0.16669351292318,0.677707728956375,0.213251444543103,0.417976573354455,0.943199881879766,-0.473018985777994,-0.141974705009468,-0.192847156590337,0.145283639184472,0.176053647884944,-0.419897209812604,0.28196138536872,0.6240821443376,0.85828847205454,0.375894917460831,-0.208411656388749,-0.0457521553599658,0.337654996565128,0.0195737803028458,0.45512973045549,-0.82742731754572,0.654280802561245,-0.0169252057784861,-0.227363539488573
"33","USA",1.13161119653765,0.515736329231597,0.593217228250902,-0.0871896486591894,0.54408601748702,1.21981423173149,1.56851867426024,-0.170688586773952,-1.99486467467502,-0.839121081634184,0.712529658208033,-0.236905616846663,0.403877573422177,1.22773957666122,0.547192511660809,0.7112487374792,1.08525583140427,-0.871205045536182,0.526448938386911,1.42475549024474,-1.06557265131415,0.0560978219580775,0.206073595845958,0.261204478482755,-0.413266507146503,-0.88853964550036,-0.0970925559828437,0.23851390799526,-0.245624373763119,-0.981512666746384,1.06707704519511,0.0982767027032222,-1.34996390782619,1.01518654439371,1.58072875063258,-1.53073619189884,0.325016385341959,0.0105453275332543,-0.771535712313412,0.744558173066566,-0.850146938193205,0.273787368481037
"34","USA",-0.313691744309075,0.44248504165797,-0.610285709062678,0.479083820665142,0.636609556811847,-1.2155055354511,-1.03228185824143,1.22251582341318,-0.333743386321403,0.455375873948166,0.437408664909584,0.329856740518508,-1.42398379587438,1.35252592175896,0.109643095570313,0.992663559884812,-0.17341675696859,0.715240911783254,0.709811982538047,-1.52942433591369,1.07669113195813,-0.905031230002759,-1.35948034425146,1.5016264429316,1.38237285875538,1.76353718827542,1.66326875539863,0.395334452516513,1.37496344077958,0.864430990881714,0.684671548689672,0.386081756395946,1.88067510166399,1.54194135893412,-0.266620090071826,0.923103974846846,0.620317534103914,-0.313329762705357,0.778594029364982,-1.77960566493944,0.773747213968728,0.258098917252407
"35","USA",-0.378024093404005,-0.00154406796682615,0.0729705359403489,-0.540600044121827,-0.0584058084763058,-0.174955669587685,-0.0987162407627358,-0.191250261497148,0.00319297143993681,-0.235581300063599,-0.565423516690184,0.261415133162852,0.125024659888349,-0.414397380253082,-0.0543560452071371,-0.361265277663668,-0.630224753576654,-0.566269777638668,-0.617039180301687,-0.403913521320354,0.213251444543103,-0.228256610306561,0.0907900696583378,0.132600422178776,0.476592327421908,0.00815978926917489,0.816553015925227,0.19100140575447,-0.586819567389315,-0.271880644104322,0.179507266600225,-0.891538700069094,0.0728361450144016,-0.245768152318931,-0.191016204749014,0.435986769238482,-0.680463861766067,0.185897163455982,-1.23417009128763,-0.543082016606148,-0.489728403276821,0.0717235151239201
"36","USA",0.0636511139252386,-0.169880966652395,0.537021764624413,-0.238917692594946,0.278288515970664,-0.22919299593072,-0.0540357210588935,-0.67291680366211,0.543861426139057,0.135785360273577,0.0361003563740645,-0.520039384216508,0.403877573422177,-0.596846095610709,-0.0137189293711126,0.165588506761378,-0.451832920761856,-0.149193559447735,0.628680439454564,0.370527449506877,0.213251444543103,-0.255670175582941,0.244923213727691,0.38984765512213,0.52714784999938,0.0171822017904806,0.816553015925227,0.275065828823427,0.0219906729610452,0.391621891167854,1.06549706831525,0.219814318688893,0.816197232719183,-0.400468949247063,0.312977346079793,0.464269170037877,0.0582394428168563,0.540709914985352,-0.846786194233656,0.744558173066566,0.196217342230143,0.12715802460381
"37","USA",0.0753779049005697,-0.00154406796682615,-0.102926301197211,-0.0464026010437712,0.543746677419044,0.721820392950522,0.0119198862022778,-0.884556600987035,-0.874411841020523,0.135785360273577,0.692530326819814,0.203029457563054,-0.0743122175592174,-0.716256509164923,-0.0543560452071371,-0.106423092497846,-0.816907269426679,0.158319314587832,0.474640399338208,0.122264033125414,0.213251444543103,0.0560978219580775,0.206073595845958,-0.0747572466472747,-0.94073885831923,-0.130198693053041,0.157721518831094,-0.200493335754963,-1.1709510398358,-0.337670093931076,-0.825451738204444,-0.148667167443013,-0.108680621233516,-0.245768152318931,-0.395010928692655,0.435986769238482,-0.385162713004112,0.360417285405711,-0.754919298703869,-0.707015687087369,0.162641461954154,0.0496814770484668
