11	-0.164	0.087	-0.477	0.142	-0.012	0.481	-0.268	0.282	-0.734	0.056	-0.573	0.769	0.024	0.386	-0.462	0.307	0.247	0.392	-0.832	0.054	-0.666	-0.198	-0.69	-0.642	-0.802	-0.284	0.042	-0.142	0.007	0.391	0.055	-0.131	0.31	-0.541	-0.964	0.229	-0.049	-0.726	0.1	-0.487	-0.111	0.213
12	0.151	-0.378	0.103	0.305	0.061	0.359	-0.403	0.021	0.079	-0.839	0.258	-0.132	0.742	-0.045	0.011	1.271	0.198	-0.485	-0.319	0.298	0.549	0.057	1.244	0.31	0.162	0.343	-0.646	-0.146	0.104	0.216	-0.374	0.27	-0.016	-0.079	0.633	-0.134	0.492	-0.469	-0.003	-0.308	0.293	-0.533
13	-0.368	0.604	0.982	0.316	0.396	0.14	0.669	-0.657	0.645	0.752	0.198	0.386	0.024	-0.331	-0.686	0.705	0.265	-0.62	0.85	-0.884	0.231	0.379	0.264	0.337	0.81	0.453	-0.071	0.178	0.254	0.349	0.35	-0.222	0.628	0.366	0.633	-0.356	-1.836	0.65	-0.208	-0.413	0.607	-0.221
14	-0.267	0.259	-0.321	-0.129	0.133	-0.809	-0.268	0.479	1.186	0.346	0.394	-0.646	-0.756	0.241	-0.381	0.444	-0.402	0.201	-0.339	0.135	-0.328	0.237	-0.347	-0.038	-0.371	-0.284	0.796	0.064	0.232	-0.312	0.552	-0.054	-0.016	-0.112	-0.493	0.229	0.188	0.333	0.158	-1.064	0.607	-0.552
15	0.02	0.604	0.477	0.386	0.545	0.543	0.502	-0.138	-0.058	0.408	-0.109	0.556	0.662	-0.171	-0.341	0.068	0.338	0.263	-0.568	0.353	-0.196	-0.395	0.176	-0.166	-0.245	-0.069	0.672	0.377	0.442	-1.159	0.234	0.861	0.319	-0.238	0.217	-0.667	1.43	-0.11	0.526	-0.295	0.08	-1.17
16	0.322	0.132	-0.425	-0.667	0.01	0.05	-0.548	0.217	-0.844	1.637	0.503	-0.283	-0.676	-0.065	0.563	-0.31	0.162	0.17	0.444	0.764	-0.349	0.066	-0.517	0.552	-0.816	-1.184	0.732	0.878	0.464	-0.269	0.653	0.981	-0.016	0.231	-0.41	0.224	0.659	-0.726	0.274	0.308	-0.76	0.655
17	-0.431	0.38	0.405	-0.741	0.163	-0.712	0.292	-0.055	0.756	-0.006	0.203	0.247	-0.268	0.088	-0.334	-0.002	-0.056	0.549	-0.31	1.192	-0.328	0.379	-0.209	-0.266	-0.139	-0.393	0.304	-0.173	-0.597	-0.485	0.137	-0.222	-0.015	0.131	-0.839	-0.072	-0.652	0.278	-0.269	-0.569	0.433	0.213
18	0.451	0.202	0.311	0.926	0.746	0.674	0.414	-0.138	0.081	0.497	0.37	-0.21	0.743	0.38	0.413	0.715	0.678	-0.332	-0.283	0.917	0.399	0.333	0.266	0.474	0.561	-0.591	-0.619	0.061	0.496	-0.131	0.972	0.294	1.247	0.2	-0.384	0.379	1.652	0.602	0.892	0.541	-0.111	1.277
19	0.142	-0.937	-0.635	-0.218	-0.672	0.397	-0.548	0.313	-1.103	-0.231	-0.081	-0.142	0.637	0.077	-0.095	-0.988	0.151	-0.607	-0.338	-1.918	0.04	-0.27	0.239	0.264	0.593	0.453	-1.25	-0.358	0.08	0.142	-0.688	-0.756	-0.016	-0.33	0.825	-0.304	-0.46	0.182	-0.481	-0.37	0.403	-0.385
20	0.151	0.513	1.162	0.636	0.217	0.546	0.113	-0.295	0.702	1.594	0.348	0.809	0.3	0.135	-0.888	0.002	-0.076	0.5	0.154	-1.253	0.167	-0.193	0.312	-0.585	0.369	0.248	-0.14	0.158	0.781	0.064	0.482	-0.293	0.306	-0.949	1.128	-0.529	-1.063	-0.602	0.1	0.236	0.522	-0.422
21	-0.311	0.087	1.059	0.187	-0.085	0.028	0.667	0.282	1.006	0.024	0.585	-0.85	-0.655	-0.335	1.479	0.379	-0.388	-0.38	1.884	-0.697	-0.287	0.775	-0.353	0.534	0.365	0.275	0.349	0.196	-0.061	0.595	0.191	-0.409	0.458	0.497	0.459	-0.187	-0.652	0.034	0.1	-1.064	0.427	0.213
22	-0.041	-0.378	0.769	0.332	-0.282	-0.314	0.292	-0.138	0.724	-0.276	0.239	0.392	0.742	0.029	-0.618	0.724	0.53	-0.516	-0.06	-0.992	1.063	0.779	1.38	0.633	0.633	0.749	-1.04	-1.173	-0.775	0.391	-0.602	-0.035	0.201	1.25	1.128	0.433	1.323	1.288	0.509	1.184	0.034	0.74
23	-0.164	-0.58	0.15	-0.433	-0.497	0.066	-0.616	0.432	0.318	-0.008	-0.303	-1.37	0.024	-0.186	0.704	-0.419	0.315	-0.516	0.419	0.01	0.231	0.594	0.151	-0.109	-0.23	1.027	-0.518	-0.601	-0.901	0.682	-0.321	-0.344	-1.062	0.028	0.137	0.199	-0.276	1.059	0.326	0.439	-0.326	1.016
24	-0.978	0.744	0.804	-0.193	0.097	0.282	0.766	-0.435	-0.805	0.052	1.317	-1.404	-0.999	-0.692	0.234	0.63	-0.234	-0.38	1.434	0.135	-0.212	-0.274	0.645	0.781	-0.22	-0.393	-0.341	-0.18	-0.674	1.134	0.425	-0.311	0.067	1.023	-0.212	0.64	0.659	-0.783	0.21	0.278	-0.332	0.213
25	0.991	-0.937	0.097	-0.944	-1.324	-0.544	-0.923	0.9	0.662	-1.521	-0.319	-1.24	-0.103	-0.593	0.218	0.351	-0.023	-0.608	0.71	-1.061	1.243	0.779	0.984	1.323	1.51	1.411	-1.338	-1.173	-1.75	1.146	-1.011	-1.743	-1.178	0.677	0.881	1.315	-0.873	0.543	-0.27	0.05	-1.794	-1.056
26	0.322	0.018	0.348	0.216	-0.177	0.428	-0.876	-0.102	-0.214	0.056	-0.37	1.362	1.269	0.714	-0.462	0.724	0.171	0.238	-0.61	-0.139	-0.555	0.237	-0.618	0.127	-0.255	-0.284	-0.201	0.204	0.049	0.232	-0.433	0.035	-0.016	-0.562	0.521	-0.087	0.832	-0.117	1.079	0.759	-0.111	0.213
27	-0.047	0.008	0.426	0.052	0.282	1.167	0.253	-0.291	-0.408	0.947	-0.37	-0.113	-0.775	-0.256	-0.153	-0.626	-0.292	-0.118	-0.059	-0.893	0.144	-0.248	0.101	-0.853	-0.203	0.145	-0.126	-0.446	-0.356	-0.785	-0.171	0.239	-0.326	-0.97	-1.13	-0.953	-0.135	0.126	-0.967	-0.772	0.08	0.044
28	0.469	-0.688	0.142	0.515	-0.045	-0.366	-0.254	0.313	0.702	-0.101	-0.071	0.708	0.041	0.542	0.311	0.161	-0.192	-0.485	0.28	-0.184	-0.328	0.378	-0.102	0.03	1.105	-0.393	-0.684	-0.334	-0.304	0.003	-0.688	-0.407	0.219	-0.319	0.314	0.306	-1.328	-0.505	0.657	0.007	-1.001	-0.385
29	0.371	-0.688	-1.139	0.097	-0.331	0.052	-0.505	0.478	-1.821	0.257	-0.109	-0.466	-0.125	-0.098	-0.095	-0.048	0.025	-0.214	-0.916	-0.131	0.616	-0.513	0.179	-0.057	0.017	-0.284	-0.698	-1.173	0.08	-0.321	-0.07	-0.134	-0.424	-0.82	-0.363	-0.579	0.079	-0.249	-1.271	-0.183	0.667	-0.385
30	0.168	0.259	-0.629	0.135	0.246	-0.001	-0.76	0.297	-1.149	-0.069	-0.36	0.148	-0.349	-0.045	0.456	-0.064	-0.258	-0.664	-0.264	0.679	-0.557	-0.258	-0.109	0.3	0.4	-0.157	0.45	-0.093	-0.299	-0.323	0.331	-0.294	-0.669	-0.33	-0.751	0.306	-0.516	-0.163	-0.629	-0.648	-0.017	-0.703
31	-0.562	0.087	0.103	-0.334	-0.282	-0.343	0.042	0.021	0.461	-0.982	-0.044	-0.331	0.407	-0.003	-0.334	0.271	0.124	0.595	-0.039	0.353	-0.473	-0.032	-0.863	-1.217	-0.705	-0.999	-0.201	0.019	-0.626	-0.001	-0.238	0.096	-0.272	-0.231	-0.447	-0.124	0.659	-0.325	-0.106	-1.224	-0.193	0.551
32	0.991	-0.452	-0.138	-0.244	-0.115	0.887	-0.262	0.517	-0.325	-0.075	-0.143	-0.512	-0.653	0.168	-0.553	-0.595	0.121	-0.252	0.424	0.165	0.306	0.333	0.031	0.77	-0.114	0.145	-0.162	-0.149	-0.307	0.391	-0.093	-0.044	-0.016	-0.002	0.058	-0.005	0.387	-0.671	-0.527	-0.02	0.511	0.213
33	-0.164	0.552	-0.409	0.316	0.914	0.567	0.335	0.056	-0.894	1.675	0.48	-0.283	-0.957	-0.071	0.991	-0.222	0.144	-0.199	-1.542	0.785	-1.058	-0.964	0.37	0.03	0.365	-1.879	1.396	0.961	1.089	-1.639	0.579	0.964	0.766	-0.792	0.459	-0.609	0.952	-0.665	-0.908	0.439	0.607	-1.17
34	-1.707	0.516	1.192	0.262	-0.26	-0.658	1.33	-0.998	1.674	-1.127	0.601	1.828	1.269	0.52	-1.397	1.271	0.313	0.322	1.702	0.493	0.616	0.912	0.124	0.346	-1.009	-0.393	-0.377	1.49	1.307	1.136	0.07	-0.078	1.089	0.712	1.128	-0.915	-0.989	0.56	0.759	1.184	-1.542	1.277
35	-0.311	0.087	0.427	0.097	-0.282	0	0.246	-0.217	0.01	-0.034	-0.032	-0.711	0.024	-0.574	-0.095	-0.144	0.153	0.263	0.112	-0.599	-0.367	-0.236	-0.281	-0.795	0.012	0.145	-0.201	-0.173	-0.376	0.507	0.007	-0.487	-0.354	-0.467	-0.747	-0.355	-0.286	-1.016	-0.583	-0.826	-0.425	0.213
36	-0.131	-0.132	0.466	0.142	0.061	0.505	0.498	-0.293	0.038	-0.008	0.244	0.035	0.024	-0.213	-0.194	-0.701	0.221	-0.38	0.809	0.005	0.144	0.437	0.431	0.127	0.365	0.453	0.327	-0.358	-0.523	0.544	0.055	-0.319	0.137	0.176	0.808	0.061	0.23	-0.691	-0.208	0.029	0.607	0.213
37	-0.164	0.087	-0.91	0.06	0.005	-0.149	0.105	0.056	-0.219	0.14	0.468	-1.378	-0.668	-0.045	0.658	-0.89	-0.289	0.146	-0.013	0.696	0.144	-0.307	-1.217	-0.176	-0.115	-0.713	-0.429	-0.173	-0.626	0.507	0.007	-0.803	-0.095	0.157	0.365	-0.14	0.044	-0.616	0.1	-0.487	-0.574	0.213
38	0.542	-0.688	-0.761	0.57	-0.09	1.566	-0.171	1.079	-0.871	0.248	0.509	0.074	0.084	-0.045	-0.334	0.776	0.221	-0.069	0.14	0.28	0.112	-0.574	-0.419	0.058	0.045	0.275	-1.04	0.687	0.458	-0.683	0.502	0.559	0.319	-0.184	0.735	0.892	1.001	0.239	0.934	1.184	-0.239	0.213
39	0.221	-0.635	-0.834	-0.927	-0.035	0.017	-0.734	-0.035	-1.524	-1.041	-0.43	-0.142	1.269	0.264	-0.952	0.851	-0.028	0.759	-1.322	0.097	0.537	-0.243	-0.913	0.271	0.392	-0.305	-0.476	0.586	-0.627	-0.379	-0.411	-1.518	-0.82	0.467	0.174	0.123	0.516	-0.358	-0.158	0.511	0.945	-0.874
40	0.046	0.05	-0.132	0.454	0.762	0.633	-0.857	0.953	0.71	1.135	-0.032	-1.99	-1.108	0.016	1.436	-1.33	-1.212	0.784	-0.83	0.028	-0.831	0.174	1.12	-1.578	-1.236	-1.374	-0.01	0.925	1.854	-0.133	0.848	0.198	1.476	0.275	0.416	0.457	0.62	0.967	0.73	1.184	1.308	-1.868
41	-0.686	0.018	-0.06	-0.1	-0.177	-0.343	-0.091	0.127	-0.986	0.752	-0.044	-0.362	-0.522	-0.335	-0.117	-0.337	-0.06	0.031	0.186	-0.406	-0.328	-0.248	-0.192	-0.458	-0.246	-0.393	-0.429	-0.385	-0.376	-0.485	0.137	0.226	-0.016	-0.33	-0.27	-0.667	0.202	-0.625	-0.765	-1.047	0.271	-0.703
42	-0.082	0.087	0.325	0.052	0.545	-0.247	-0.171	0.11	0.654	-0.94	-0.448	0.769	0.901	0.035	-0.459	0.409	-0.056	0.109	-0.179	-0.113	0.616	0.063	1.253	1.099	0.38	0.145	-0.201	-0.358	0.44	-0.195	-0.573	0.89	-0.111	-0.231	-0.228	-0.134	-0.251	-0.549	0.215	0.32	0.868	-0.533
43	-0.052	1.584	1.352	0.899	0.857	1.097	0.879	0.565	1.258	2.238	0.462	0.129	-0.094	0.102	1.214	0.055	-0.052	-0.091	0.291	0.249	-0.504	0.907	1.531	0.64	0.4	0.155	0.866	1.426	1.171	-0.47	1.266	1.05	1.006	0.079	-1.797	0.503	0.286	0.082	-0.112	0.11	0.483	0.74
44	-0.041	0.572	1.28	-0.096	0.272	-0.415	0.428	-0.258	1.44	-0.13	0.268	-1.056	0.024	-0.345	0.822	-1.058	-0.044	-0.655	0.622	-0.353	0.116	0.587	0.363	-0.01	0.517	0.145	0.753	-0.567	-0.42	0.507	-0.547	-1.184	0.458	0.283	0.464	0.046	0.429	-1.034	0.707	0.228	0.947	0.213
45	0.991	-0.688	-0.158	-0.014	-0.23	1.595	-0.822	0.11	-0.073	-1.326	-0.341	0.155	0.901	0.052	0.343	-0.242	0.176	-0.471	-0.349	0.061	1.243	-0.258	0.428	0.091	1.3	1.411	-0.919	-1.173	-1.036	1.473	-0.484	-0.693	-0.326	0.469	1.128	0.982	1.652	1.47	-0.391	1.184	0.307	0.74
46	-0.903	0.747	0.194	0.06	-0.29	-0.343	0.862	-0.501	-0.078	0.947	0.125	-0.512	-0.841	-0.291	0.112	-0.249	-0.06	0.109	0.382	-0.051	-0.666	-0.095	-0.098	0.785	-0.139	-0.284	0.494	0.39	0.049	-0.485	0.251	-0.368	-0.015	-0.204	-1.058	-0.44	-0.495	-0.356	-0.765	-1.329	-0.574	-0.703
47	-0.311	-0.247	-0.311	0.164	0.04	-0.201	0.196	0.607	-0.963	0.905	0.034	-0.688	-0.88	-0.463	-0.487	-0.633	-0.307	-0.3	-0.283	-0.388	0.345	-0.568	-0.084	-0.262	0.256	-0.713	-0.018	0.15	0.247	-0.485	0.391	0.151	0.067	0.035	-0.051	-0.072	-0.327	0.967	-0.805	-0.648	-0.239	-0.422
48	0.415	-0.266	-0.048	0.297	-0.279	0.524	-0.171	0.55	-0.108	-0.006	-0.221	0.556	0.3	0.035	-0.578	-0.06	0.042	0.223	-0.761	0.571	-0.058	-0.169	-0.632	0.058	0.506	-0.284	-1.118	-0.146	-0.521	0.232	-0.146	-0.593	0.693	-0.491	-0.355	0.379	1.104	-0.343	1.079	0.476	0.042	0.837
49	-0.026	0.217	1.739	1.116	0.366	1.514	0.686	0.186	1.511	-0.917	0.876	-1.696	-1.382	-0.7	0.75	1.214	-0.057	-0.5	1.975	-0.066	0.769	1.053	1.523	0.546	0.834	1.096	-0.17	0.191	0.55	0.544	-0.378	0.411	1.074	0.918	1.128	-0.41	0.442	0.561	1.079	0.85	0.789	0.497
50	-0.267	-0.035	-0.642	-0.354	-0.393	0.359	-0.403	-0.057	-0.073	-0.982	-0.448	0.031	0.625	-0.144	-0.712	-0.153	0.042	0.185	-0.464	-0.505	-0.139	-0.165	-0.052	-0.873	0.271	-0.284	-0.263	-0.581	-0.626	-0.277	-0.556	0.179	-0.354	-0.599	-0.367	-0.44	0.454	-0.252	-0.765	-0.34	-0.017	0.213
51	-0.719	0.54	0.783	-0.079	0.6	-0.428	0.105	-0.293	0.756	0.401	0.245	-0.29	-0.841	-0.291	1.386	-0.436	0.089	0.533	0.014	0.135	-1.081	0.211	0.029	0.089	-0.013	-0.61	0.672	0.337	0.049	-0.407	0.347	0.975	0.693	-0.927	-0.114	0.046	0.173	0.059	-0.405	-0.88	0.607	-0.385
52	0.509	-0.789	-0.929	-0.249	0.789	-0.325	-1.035	0.9	-0.086	-0.13	-0.573	-0.661	-0.96	0.538	-0.832	-0.255	-0.557	-1.196	-0.076	-1.675	0.467	0.267	-0.151	-0.668	0.516	0.033	-1.149	-0.199	-1.166	0.415	-0.412	0.298	-0.449	0.257	0.6	0.211	0.073	1.147	0.196	0.541	1.284	-1.323
53	0.04	-0.789	-0.382	0.216	0.231	0.24	-0.156	0.479	0.01	-0.982	-0.135	0.035	-0.064	0.278	0.112	-0.174	-0.028	-0.365	-0.179	-0.051	0.206	0.378	0.309	-0.412	0.507	0.453	-0.564	0.326	0.049	-0.336	0.159	0.362	-0.016	0.348	0.051	0.061	-0.69	0.203	0.359	0.85	0.511	-0.874
54	-0.131	-0.499	-0.266	0.081	-0.115	-0.001	-0.684	-0.057	-0.398	0.056	-0.235	0.627	-0.125	0.439	-0.095	-0.281	0.042	0.883	-0.476	0.735	-0.52	-0.483	-0.894	-0.795	-0.803	-0.284	-0.201	0.538	0.435	-0.585	-0.046	0.286	0.541	-0.97	-0.389	-0.187	-0.67	-0.783	0.648	-0.168	-0.61	-0.221
55	0.179	1.688	0.151	0.551	0.283	-0.062	0.584	0.343	1.05	1.942	-0.118	-0.266	-0.28	-0.065	1.005	-0.126	-0.589	-0.288	0.717	-0.302	-0.124	-0.107	0.998	-1.68	0.537	-1.205	1.715	1.068	0.864	-0.63	0.968	0.924	-0.106	-0.519	-0.686	-0.752	0.758	-0.284	-1.368	-0.17	0.819	-0.048
56	0.027	-0.451	1.274	0.598	-0.386	-0.555	-1.035	-0.083	1.512	-0.065	-0.235	1.828	1.269	0.615	-1.178	0.867	0.073	-0.031	-0.407	1.593	-1.888	0.534	-0.293	-1.282	-0.713	-0.594	-0.847	-0.385	1.204	0.203	-0.274	0.195	1.074	-0.231	-0.518	-0.614	-0.814	-1.4	0.892	-0.396	-0.644	-0.048
57	0.991	-0.635	0.05	0.57	0.208	1.245	0.063	1.035	-0.132	0.125	-0.281	-0.063	-0.371	-0.086	-1.178	-0.381	-0.675	-0.054	-0.06	-0.369	0.651	0.471	0.963	0.896	0.776	-0.813	-0.187	-0.825	0.195	-0.513	0.055	0.8	0.015	0.392	0.093	0.306	-0.53	0.351	0.178	0.226	1.027	0.213
58	-1.11	0.911	0.419	-0.159	-0.012	-0.574	0.383	-0.176	1.059	1.188	0.164	-0.106	-0.511	-0.659	-0.069	-0.537	-0.076	1.145	0.59	0.158	-0.557	-0.419	-0.249	-0.412	-0.84	-0.204	0.436	0.358	-0.087	-0.691	0.037	0.072	0.368	-0.404	-1.284	-0.085	0.719	-0.861	-1.296	-1.981	-0.641	-1.056
59	-0.431	0.469	0.641	-0.092	0.558	-0.215	0.135	0.247	0.645	-0.034	0.245	-1.075	0.024	-0.155	0.668	0.409	-0.176	-0.493	1.626	0.328	-0.196	0.026	0.164	-0.35	0.012	0.033	-0.126	0.156	0.081	-0.016	0.234	0.565	0.541	0.139	0.461	0.229	0.249	-0.208	0.518	0.278	0.792	0.213
60	0.168	-0.266	-0.288	0.331	0.665	-0.291	-1.285	0.239	-1.876	0.222	-0.248	-0.713	-0.983	0.187	-0.334	-1.027	-0.675	-0.008	-0.998	-0.454	-0.664	-0.984	0.082	0.663	-0.197	-0.813	0.047	0.327	-0.42	0.299	0.43	-0.222	0.678	-0.363	0.174	-0.304	-0.463	0.107	-0.776	-0.867	0.175	0.213
61	0.664	-0.937	-0.803	-0.015	-0.479	0.071	-1.039	0.479	-1.086	-0.982	-0.487	0.743	0.901	0.588	-0.385	-0.049	0.074	-0.471	-1.322	-0.675	0.927	-0.552	0.121	0.505	0.982	0.453	-1.073	-1.173	-0.719	-0.177	-0.861	-0.299	-0.769	-1.056	0.825	-0.386	-1.48	-0.831	-0.873	-0.756	0.607	-0.703
62	-0.164	0.087	-0.761	-0.505	-0.393	-0.149	-0.703	-0.057	-0.325	-0.034	-0.016	-0.362	0.024	-0.237	-0.229	0.125	0.089	-0.38	0.058	-0.624	0.231	0.089	0.338	-0.038	0.234	0.581	-0.263	-0.536	-0.747	0.507	-0.11	-0.697	-0.669	-0.079	-0.296	-0.124	-0.451	-0.018	-0.784	-0.12	0.235	-0.703
63	0.206	-0.334	-0.635	-0.019	0.108	0.505	-0.731	-0.224	-0.425	0.747	-0.13	-1.108	-0.059	-0.331	-0.152	-0.436	-0.446	0.263	-0.164	0.388	-0.239	-0.206	-0.578	-1.262	-0.232	-0.393	-1.207	-0.006	-0.939	-0.323	-0.11	-0.016	-0.241	-0.816	0.212	-0.485	0.559	0.165	-0.422	-0.779	0.158	0.213
64	0.2	0.758	-0.083	0.645	0.768	-0.481	0.822	-0.227	-0.103	1.011	0.433	0.556	-0.069	0.486	-0.357	-0.656	-0.017	0.676	0.23	1.405	0.501	0.086	-0.137	1.323	-0.474	-0.393	0.96	0.373	0.355	0.732	0.773	0.979	0.883	0.734	-0.627	1.034	1.104	-0.7	1.279	0.308	0.08	1.277
65	0.722	-0.688	-0.635	-0.193	-0.533	1.595	0.479	-0.187	0.195	-1.326	0.01	-0.661	0.531	0.227	0.876	1.386	-0.056	0.317	0.725	0.211	0.117	-0.261	-0.787	-0.282	0.793	-0.489	-1	-0.376	0.643	0.534	-0.337	0.325	0.83	0.237	0.881	0.192	0.492	1.47	1.079	0.759	-0.437	0.213
66	-0.872	0.262	0.325	-0.092	0.118	-0.343	-0.076	-0.255	-0.189	0.853	-0.243	-0.002	-0.841	-0.098	0.216	-0.249	0.054	-0.109	0.382	0.028	0.209	0.202	0.301	-0.041	0.147	-0.284	0.525	-0.346	0.049	-0.365	0.552	-0.323	0.067	-0.33	-0.398	-0.304	-0.135	-0.23	-0.765	-1.149	0.482	-0.703
67	-0.267	-0.368	-0.289	-0.71	0.106	-0.658	-0.507	-0.491	-0.133	-0.101	-0.873	0.584	0.662	0.308	-1.178	0.161	0.418	-0.31	-0.396	1.388	0.159	-0.074	0.468	0.3	0.276	0.033	-0.018	0.02	-0.409	0.063	-0.834	0.54	-1.062	0.33	0.521	-0.215	-0.111	1.031	0.413	-0.297	0.412	-0.269
68	0.991	-0.258	-0.041	1.203	-0.858	1.566	0.09	-0.455	-0.588	0.922	-0.044	1.828	1.269	0.699	-0.601	-0.022	0.662	-0.084	-0.47	-0.382	-0.22	-0.724	-1.309	0.365	0.656	0.638	-0.319	1.59	1.417	-1.28	0.122	0.099	0.846	-0.645	0.513	0.85	0.291	0.501	0.174	0.759	-1.229	0.837
69	-0.176	0.487	0.724	-0.1	0.375	0.142	0.857	0.092	0.778	0.233	0.335	-0.512	-0.178	-0.209	-0.114	0.265	-0.154	-0.429	-0.172	0.197	-0.212	0.587	-0.009	0.2	0.502	-0.064	0.737	0.266	0.539	0.586	0.037	0.532	-0.272	0.608	-0.09	0.85	0.139	0.865	0.052	0.541	0.08	0.213
70	-0.282	-0.186	-0.03	-0.743	-0.104	-0.765	0.375	-0.814	-0.189	0.14	-0.109	-0.931	-0.645	0.052	-0.131	-0.837	-0.42	0.287	-0.123	-0.169	-0.996	-0.084	-0.718	-0.727	-0.574	-1.184	-0.174	0.204	-0.265	-0.485	-0.124	-1.023	-0.016	0.249	-0.46	-0.124	0.503	0.175	0	0.308	-0.286	-0.703
71	0.991	0.136	0.798	0.653	-0.902	0.927	0.283	0.664	0.824	-1.197	0.521	0.568	0.74	0.658	0.688	1.271	0.794	0.337	-0.063	-0.053	0.652	0.4	-0.437	-0.233	0.417	0.453	0.335	0.348	0.932	1.019	-0.549	-0.846	-0.424	0.918	-0.324	0.065	0.035	0.463	0.406	-0.07	0.036	1.016
72	0.509	-0.937	-0.131	0.052	0.116	-1.145	-0.731	-0.138	-0.093	-0.997	-0.017	-0.002	0.19	0.245	-0.468	0.715	0.427	-0.38	-0.233	0.85	0.399	-0.533	-1.31	0.513	0.517	0.145	-0.278	0.052	-0.523	0.88	-0.339	1.305	-0.272	-0.221	0.345	0.64	0.074	0.23	-0.153	0.476	-0.078	0.213
73	-0.549	0.548	-0.306	0.279	0.302	0.179	0.398	-0.445	0.457	1.52	-0.13	0.383	-1.499	-0.283	-0.008	-0.748	0.52	0.056	0.57	-0.18	-0.632	-0.103	-1.038	-0.613	-0.604	-0.713	-0.816	-0.313	-0.015	-0.877	0.626	0.077	-0.111	-0.143	-0.737	-0.03	-0.751	-0.861	-1.289	-1.237	-0.992	-0.552
